,etat,marque,adresse,region,prix,description,image_links
429,Neuf,iPhone,Nord foire,Dakar,420000 ,"Je vends mon iPhone 13 bleu, avec 128GB de stockage. Il vient d'Espagne et est en état neuf, avec tous les accessoires, à un prix très intéressant (dans sa boîte d'origine).","['https://i.roamcdn.net/hz/ed/listing-thumb-543w/a5199d067c3a3328f2578673d9287438/-/horizon-files-prod/ed/picture/qxj2x0nm/6d3311d41c9d159fa4fab305f8d6679d6986bdb2.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/e52a12d6a8795e59b3f06956f31b2b36/-/horizon-files-prod/ed/picture/qxj2x0nm/80d72b4e470fb1cdcd418e731423610bc4be8625.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/2e2af0c3aedd00e461dc2dc6fbded766/-/horizon-files-prod/ed/picture/qxj2x0nm/2da8a88663ee25cad30402e54eb821890674d4e1.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/a29987b00e6691e203b0c45e3cf0e782/-/horizon-files-prod/ed/picture/qxj2x0nm/4f85505bddbff07d7267ff81ef62f1fd723f3638.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/c2dd7f57e17a753ea284f87841cbc79d/-/horizon-files-prod/ed/picture/qxj2x0nm/21ea4735a92660e82280a98a9dad14a9605d6b17.jpg']"
430,Venant,iPhone,Yoff,Dakar,260000 ,Se vente des iPhone 11 Pro état neuf à bon prix avec toutes accessoires vitez dans le magasin avec du facture es du garantie posiblite de livraison,"['https://i.roamcdn.net/hz/ed/listing-thumb-543w/5a6b90a04d1b55a01f196b83494c6e0e/-/horizon-files-prod/ed/picture/q785rd9d/35efe3bd218049ed5bac143bf8981907523df7c2.jpg', nan, nan, nan, nan]"
431,Venant,iPhone,Plateau,Dakar,340000 ,12pro max 128Go et 256Go venant des usa authentique officiel de toutes les opérateursente dans un magasin avec du facture garantie possibilité de faire la livraison,"['https://i.roamcdn.net/hz/ed/listing-thumb-543w/de133e88b12a04f44d156a4c50b1b969/-/horizon-files-prod/ed/picture/q0gw0kjm/c7cb459fb86fff4ec7585c5df6e58a2e367d8f55.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/f9d1bbf57792ff0f963ebdc4104fa985/-/horizon-files-prod/ed/picture/q0gw0kjm/2276f5cd74ab13e43f3c3b62b2b61063b97e3a31.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/80855192dc181d152c466ead6a23348c/-/horizon-files-prod/ed/picture/q0gw0kjm/279f9d06d6e72e677b20e53487bdf48d00a0149a.jpg', 'https://i.roamcdn.net/hz/ed/listing-gallery-thumb-100w/2bf7ae03f2d5170ac4cfd1d6f1721cc9/-/horizon-files-prod/ed/picture/q0gw0kjm/c7cb459fb86fff4ec7585c5df6e58a2e367d8f55.jpg', 'https://i.roamcdn.net/hz/ed/listing-gallery-thumb-100w/73798f8f86499082aeb9760476c09034/-/horizon-files-prod/ed/picture/q0gw0kjm/2276f5cd74ab13e43f3c3b62b2b61063b97e3a31.jpg']"
432,Venant,Huawei,Colobane,Dakar,160000 ,"Samsung s20 original vennant tres propre avec chargeur
Memoire 128 go ram 8 go
La batterie tres résistant
En promotion garantieendu avec la facture et possibilité de livraison a un prix imbattable","['https://i.roamcdn.net/hz/ed/listing-thumb-543w/73c15ea30868c5828bee1450cb204a8c/-/horizon-files-prod/ed/picture/q9m9mn6p/72bd6a6dfcb84770c64c8fe06670b07b24a7a559.jpg', nan, nan, nan, nan]"
433,Venant,Xiaomi,Hann maristes,Dakar,105000 ,Bonjour je céde un téléphone Xiaomi Redmi Note 11s 5g presque neuf avec une capacite de stockage de 128go et une ram de 6go.,"['https://i.roamcdn.net/hz/ed/listing-thumb-543w/42a9024061c86bb915240ed39aca526b/-/horizon-files-prod/ed/picture/q448q2jr/b602bf82dbc298a0b225ed2d83b0c59ddd394d63.jpg', nan, nan, nan, nan]"
434,Neuf,Samsung,Pikine,Dakar,225000 ,"Samsung galaxie
Z flip 3 256GB 8GB ram
Snap dragon 888enant sans accessoiresendu avec facture","['https://i.roamcdn.net/hz/ed/listing-thumb-543w/88764f927965b7f5410551f981554a5a/-/horizon-files-prod/ed/picture/qngxnw90/9a29301c9a9ae4949b4d90021136df61759bbb4d.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/56b1c743b148782a7665fb22d3ac8214/-/horizon-files-prod/ed/picture/qngxnw90/f415eba6d21cf582d815872becec10f6575a127e.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/bbb7e4dc52d08bcb941c1850dc79628e/-/horizon-files-prod/ed/picture/qngxnw90/a0ba9040e895e09e8e2b3afcb90dd93838d9329a.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/de56a39fa178523622ddb569a1e8d5c5/-/horizon-files-prod/ed/picture/qngxnw90/2f42f859ed27b8cc84120bebe6c3df7f7a3305d0.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/06ed8ebef15bb3d9b2e62dd003e0fb8a/-/horizon-files-prod/ed/picture/qngxnw90/a68b7e72d17f65b1e3a08a0f38f69958fa095d5c.jpg']"
435,Venant,Samsung,Plateau,Dakar,480000 ,Samsung galaxy Fold 4 256giga en très bon état excellent état neuf vrak sans la boîte venant usa 🇺🇸 Avec garantie 1an vous pouvez également échanger vos téléphones aussi iwbep.com,"['https://i.roamcdn.net/hz/ed/listing-thumb-543w/45dc498066d966819d53170261e068ed/-/horizon-files-prod/ed/picture/q6xk2064/72b2c7cd416d49e7726ff963b962fa38bfd07b2e.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/1c453917451c534d46b011ce5ae51749/-/horizon-files-prod/ed/picture/q6xk2064/3dbc7904efae223c28b93752bf2478f11b867e2a.jpg', 'https://i.roamcdn.net/hz/ed/listing-gallery-thumb-100w/ce909cc879a2489699d12b63be433991/-/horizon-files-prod/ed/picture/q6xk2064/72b2c7cd416d49e7726ff963b962fa38bfd07b2e.jpg', 'https://i.roamcdn.net/hz/ed/listing-gallery-thumb-100w/8b3e8b42e7f76d36cb6b16d3b828431a/-/horizon-files-prod/ed/picture/q6xk2064/3dbc7904efae223c28b93752bf2478f11b867e2a.jpg', nan]"
436,Neuf,Samsung,Pikine,Dakar,375 ,"Samsung galaxie S23+
256GB 8GB ram sim esim
Puce Qualcomm snap dragon 8Gen2 Endurant
État neuf sans boîte vendu avec facture","['https://i.roamcdn.net/hz/ed/listing-thumb-543w/1b8a018b2ec2f023985789b5ea85343e/-/horizon-files-prod/ed/picture/qdekj4dm/adcc5e56ebeb4ef267f0d51247946fe3247c4688.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/d060a7805077106b8a9a84e61c1c97d5/-/horizon-files-prod/ed/picture/qdekj4dm/e0842213192b0456458d7e8860447752303704ef.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/27387fb623ba433247c2af0242389656/-/horizon-files-prod/ed/picture/qdekj4dm/2f1b1f162396054229759dafdfb4f2999bafa223.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/408c47a75bdffea0833df55f5296949c/-/horizon-files-prod/ed/picture/qdekj4dm/42585b3d49563cea913cdaa76e2c0755596987f5.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/cf696cac0916de757d4255f48f52e1b9/-/horizon-files-prod/ed/picture/qdekj4dm/bee89e5a4563b8d9cbfad03300c62c3e59635cb8.jpg']"
437,Neuf,Samsung,Médina,Dakar,765000 ,"Les nouvelles gamme de Samsung Galaxy s24, s25+ et s24 ultra son disponible en exclusivité chez SHT neuf dans sa boite avec facture et garantie Samsung 1ans","['https://i.roamcdn.net/hz/ed/listing-thumb-543w/3db261b5b23bb29f563622a301466296/-/horizon-files-prod/ed/picture/qq4788z4/643beaf26ff835b236631ccf0a1d89ad7d365cd9.jpg', nan, nan, nan, nan]"
438,Neuf,Samsung,Plateau,Dakar,800000 ,Samsung galaxy S24 ultra dual sim 512giga ram 12giga tout neuf scelle dans sa boite d origine authentique avec garantie 2ans vous pouvez également échanger vos téléphones aussi iwbep.com,"['https://i.roamcdn.net/hz/ed/listing-thumb-543w/bde7bcb978d14c0bffc614ef589ce219/-/horizon-files-prod/ed/picture/qdekjj0w/b30fd00bc95b0c4819dd921b716763154a7f57d0.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/891fa6f1d5d096d2d7ca518d92d5d37a/-/horizon-files-prod/ed/picture/qdekjj0w/fdc7800a8003cc9670942dcb6b9e897fc0a18d05.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/7c3ee447ea25131aa3843a2751a8895b/-/horizon-files-prod/ed/picture/qdekjj0w/4e94511d5af6e8e3caf5bfa601c5030ccd926fa3.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/f8b9450e2d8f3404f0d18951c85f601d/-/horizon-files-prod/ed/picture/qdekjj0w/21cf7c1341ba80cba38c31e74d57d68699bd25a3.png', 'https://i.roamcdn.net/hz/ed/listing-gallery-thumb-100w/0164239d84b4d83d02759a136533e613/-/horizon-files-prod/ed/picture/qdekjj0w/b30fd00bc95b0c4819dd921b716763154a7f57d0.jpg']"
439,Neuf,Samsung,Plateau,Dakar,1130000 ,Samsung galaxy S24 ultra dual sim 1TB 1000giga gray natural titanium tout neuf dans sa boîte d'origine authentique avec garantie 2ans vous pouvez également échanger vos téléphones aussi iwbep.com,"['https://i.roamcdn.net/hz/ed/listing-thumb-543w/2947fb769a9905c0cba70e41de58d642/-/horizon-files-prod/ed/picture/q2jqnn7j/b4286f7b572dbae685c03bcfa81a986c84af3f81.png', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/47ae41b8541c96afc0b4092ab5794261/-/horizon-files-prod/ed/picture/q2jqnn7j/ce24ceb063020f7e2b4e48739a0002ade0574b6d.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/8984372bf615bdb22495e5154db52643/-/horizon-files-prod/ed/picture/q2jqnn7j/1e831a5bc6da1c783362b0b087c3f4ebc28447db.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/f9cc6fe71a642c3f4530a491aa44bbae/-/horizon-files-prod/ed/picture/q2jqnn7j/5215c88addf1971841a14e7ea35b5bf62349bb3b.jpg', 'https://i.roamcdn.net/hz/ed/listing-gallery-thumb-100w/31d288a7fd1177e89df744133b7542a8/-/horizon-files-prod/ed/picture/q2jqnn7j/b4286f7b572dbae685c03bcfa81a986c84af3f81.png']"
440,Venant,Samsung,Parcelles Assainies,Dakar,165000 ,Samsung Galaxy s20 plus venant état ultra propre machalah comme neuf aucun rayure 128go ram 12go 5g 2 sim (1 sim physique et 1 esim) étanche waterproof résistant à l'eau et à la poussière jolie dising connexion internet et wifi très rapide 4g et 5g jolie dising garantie 1an avec possibilité de livraison avec facture sous 2h.nb prix fixe et je ne fais pas d échange Merci.,"['https://i.roamcdn.net/hz/ed/listing-thumb-543w/95efa31eee47f55a750c669e8869bc85/-/horizon-files-prod/ed/picture/qxj6v59w/6a1c94a01c863f0d2cea7a3e0199b279bbab2125.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/e99f000d140b63034b84d0b9ee70ca18/-/horizon-files-prod/ed/picture/qxj6v59w/cb490261876d4bddb418068737b276fb87c5c25f.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/8fcb89d4014a9a821776b939c06b614b/-/horizon-files-prod/ed/picture/qxj6v59w/d0e3dcd0ee577981c529d9af0912544945ee9f60.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/d15085d88753f911f5bc4f08411ae325/-/horizon-files-prod/ed/picture/qxj6v59w/bf43bab48d6c9985aad02638f9c4780f8da9713d.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/eb81e3afab29b72d70083f711994a6e9/-/horizon-files-prod/ed/picture/qxj6v59w/010b152e550e883275bb05d3166d5b7497092091.jpg']"
441,Neuf,Samsung,Plateau,Dakar,300000 ,Samsung ZFlip 4 128gb disponible chez ayo technologie. Satisfaction garante. Passez nous voir au centre commercial Touba Sandaga deuxième étage. visitez notre shoowroom sur expat-dakar pour plus d'article.,"['https://i.roamcdn.net/hz/ed/listing-thumb-543w/3d61337ebfd986c06bee7b0908d78f4f/-/horizon-files-prod/ed/picture/q0gw00pe/692fc037d2319c031b169607c370a6e015d92049.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/f94376dd6536efa00999e0bc36f43b6c/-/horizon-files-prod/ed/picture/q0gw00pe/0f9c8e9409f521031864f2b3e0453ba3f887ebc5.jpg', 'https://i.roamcdn.net/hz/ed/listing-gallery-thumb-100w/7c1fd0f9bc4b872ab6c38cf6c734a9d7/-/horizon-files-prod/ed/picture/q0gw00pe/692fc037d2319c031b169607c370a6e015d92049.jpg', 'https://i.roamcdn.net/hz/ed/listing-gallery-thumb-100w/a037dec65bdc93b3f95735e6be38d9bb/-/horizon-files-prod/ed/picture/q0gw00pe/0f9c8e9409f521031864f2b3e0453ba3f887ebc5.jpg', nan]"
442,Neuf,Honor,Plateau,Dakar,245000 ,"Honor Magic 6 Lite annoncé fin 2023 se positionne comme un modèle milieu de gamme, avec un écran AMOLED 120 Hz de 6,78 pouces. Il est animé par un SoC Qualcomm Snapdragon 6 Gen 1, couplé à 8 Go de RAM (extensible jusqu'à 16 Go via RAM virtuelle) et 256 Go de stockage.À l'arrière se trouvent trois capteurs photo : un grand-angle de 108 mégapixels, un ultra grand-angle de 5 mégapixels et un macro de 2 mégapixels, et son autonomie est assurée par sa batterie de 5300 mAh. Scellé vendue sur facture et garantie au magasin. Livraison possible","['https://i.roamcdn.net/hz/ed/listing-thumb-543w/8d655caff8af193f508d8c779a8eb823/-/horizon-files-prod/ed/picture/qrzv0exq/67830d7e3ac6a519881befc0d68b079af603bb85.jpg', nan, nan, nan, nan]"
443,Venant,Samsung,Sicap Liberté,Dakar,230000 ,Bonjour je vend mes Samsung GALAXY A54 mémoire 256Go ram8 double SIM couleur moeuve,"['https://i.roamcdn.net/hz/ed/listing-thumb-543w/06c89313f81df39963e51bf97abdc8b6/-/horizon-files-prod/ed/picture/qgq9j0ne/e61c56183c23a48e9bd684468d3acedb77dd7fc8.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/e8987443a73ff2ea6fdb23d7f2275b40/-/horizon-files-prod/ed/picture/qgq9j0ne/733d0137533f4c2b63461c0fe152c37cbcfe77c6.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/09000006be581cae9c61ee57eda2f28c/-/horizon-files-prod/ed/picture/qgq9j0ne/7154e49752b6316a0a84aea62c59b29bf0cfcfdc.jpg', 'https://i.roamcdn.net/hz/ed/listing-gallery-thumb-100w/bde446753c17f94df233fba415603220/-/horizon-files-prod/ed/picture/qgq9j0ne/e61c56183c23a48e9bd684468d3acedb77dd7fc8.jpg', 'https://i.roamcdn.net/hz/ed/listing-gallery-thumb-100w/6c1cfd1d087dd753abd38f846684da3e/-/horizon-files-prod/ed/picture/qgq9j0ne/733d0137533f4c2b63461c0fe152c37cbcfe77c6.jpg']"
444,Venant,Samsung,Sicap Liberté,Dakar,185000 ,Bonjour je vend un Samsung Galaxy a54 256 go 2 sim disponible à bon prix,"['https://i.roamcdn.net/hz/ed/listing-thumb-543w/3b7f5665787425ec76fd5f835ab600ff/-/horizon-files-prod/ed/picture/qkrgvqjj/681f9c7da0e93f1175dde2dd9cf7970dbf0165a5.jpg', nan, nan, nan, nan]"
445,Venant,Huawei,Pikine,Dakar,75000 ,Huawei Y9s Mémoire 128 Go Ram 6 Go Ecran 6.59 pouces 4G Caméra arrière 48 MP,"['https://i.roamcdn.net/hz/ed/listing-thumb-543w/84e3808bc1f496f2bc66a9346e108a0a/-/horizon-files-prod/ed/picture/q2jq72n6/134772f35a10efec1c61b9cf76e2365f43604bdc.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/03ba617c261f11f051f1d179530d38b0/-/horizon-files-prod/ed/picture/q2jq72n6/c604e68473544af7ad365f94cce0055cd68fe6e2.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/67d65e625fbc0cb399c560d35ab671e1/-/horizon-files-prod/ed/picture/q2jq72n6/d6ccdcd09fd6fd3f244c71c8b1956d92e9ec5ff0.jpg', 'https://i.roamcdn.net/hz/ed/listing-gallery-thumb-100w/1dfe4b373515977a0abfd8ca22a180f0/-/horizon-files-prod/ed/picture/q2jq72n6/134772f35a10efec1c61b9cf76e2365f43604bdc.jpg', 'https://i.roamcdn.net/hz/ed/listing-gallery-thumb-100w/83e1cf60f9110b7a2b2f12c60d4f081e/-/horizon-files-prod/ed/picture/q2jq72n6/c604e68473544af7ad365f94cce0055cd68fe6e2.jpg']"
446,Venant,Samsung,Plateau,Dakar,480000 ,Samsung galaxy Fold 4 256giga en très bon état excellent état neuf vrak sans la boîte venant usa 🇺🇸 Avec garantie 1an vous pouvez également échanger vos téléphones aussi iwbep.com,"['https://i.roamcdn.net/hz/ed/listing-thumb-543w/45dc498066d966819d53170261e068ed/-/horizon-files-prod/ed/picture/q6xk2064/72b2c7cd416d49e7726ff963b962fa38bfd07b2e.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/1c453917451c534d46b011ce5ae51749/-/horizon-files-prod/ed/picture/q6xk2064/3dbc7904efae223c28b93752bf2478f11b867e2a.jpg', 'https://i.roamcdn.net/hz/ed/listing-gallery-thumb-100w/ce909cc879a2489699d12b63be433991/-/horizon-files-prod/ed/picture/q6xk2064/72b2c7cd416d49e7726ff963b962fa38bfd07b2e.jpg', 'https://i.roamcdn.net/hz/ed/listing-gallery-thumb-100w/8b3e8b42e7f76d36cb6b16d3b828431a/-/horizon-files-prod/ed/picture/q6xk2064/3dbc7904efae223c28b93752bf2478f11b867e2a.jpg', nan]"
447,Venant,iPhone,Plateau,Dakar,295000 ,"Promo!iPhone 12 Pro 128GBfournis avec facture et garantie.Optez pour une livraison à domicile ou un retrait en magasin.La qualité, plus qu'une promesse, c'est notre engagement!","['https://i.roamcdn.net/hz/ed/listing-thumb-543w/2413960368983d5ff150b747485637ec/-/horizon-files-prod/ed/picture/q0gw0zxk/151019dd5f44fb2e1a0e6463f6907655abe8eca9.jpg', nan, nan, nan, nan]"
448,Neuf,Samsung,Plateau,Dakar,220000 ,"Promo!Découvrez nos Samsung Z fliP 3 256GB
Neuf sans boîtefournis avec facture et garantie.Optez pour une livraison à domicile ou un retrait en magasin.La qualité, plus qu'une promesse, c'est notre engagement!","['https://i.roamcdn.net/hz/ed/listing-thumb-543w/914d8e3991e1cbfa44309b0e7b0b479e/-/horizon-files-prod/ed/picture/q785rm95/2d8d160dd70132ea989044a6116ae3e4ae15fb7c.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/51ca3f5d0d9087ffe185dc13c018ed74/-/horizon-files-prod/ed/picture/q785rm95/f401277144e38415d8c970d5bcb3e045d2357c3d.jpg', 'https://i.roamcdn.net/hz/ed/listing-gallery-thumb-100w/93528364484d82ef556614589c7e38f1/-/horizon-files-prod/ed/picture/q785rm95/2d8d160dd70132ea989044a6116ae3e4ae15fb7c.jpg', 'https://i.roamcdn.net/hz/ed/listing-gallery-thumb-100w/34d073d848447df3f462c96d2d4dbaee/-/horizon-files-prod/ed/picture/q785rm95/f401277144e38415d8c970d5bcb3e045d2357c3d.jpg', nan]"
449,Neuf,HP,Yoff,Dakar,500000 ,"HP Victus 15 Rtx 2050 4Go DDR6Processeur AMD Ryzen 5 7535HS (6 cœurs, 12 threads, horloge de base de 3,3 GHz, fréquence boost maximale jusqu'à 4,55 GHz, 16 Mo de cache)Écran 15,6″ diagonale, FHD (1920 x 1080), 144 Hz, IPS, micro-bord, antireflet, 250 nitsNVIDIA GeForce RTX 2050 4 Go GDDR616 Go de RAM SODIMM DDR5 4 800 MHz
512 Go SSD PCIe NVMeMediaTek Wi-Fi 6 MT7921 (2x2) et carte sans fil Bluetooth 5.3Réseau local 10/100/1 000 GbE intégré
Webcam Caméra HD 720p2 x USB 3.1 Type-A, 1 x USB-C 3.1 Type-C (DisplayPort 1.4, HP Sleep and Charge), 1 x HDMI 2.1, 1 x RJ-45, 1 x prise combo casque/microphone, SD multiformat lecteur de carte multimédia.","['https://i.roamcdn.net/hz/ed/listing-thumb-543w/60912bdd840008eaeff5a94c17eb85ab/-/horizon-files-prod/ed/picture/qm5p949q/2b155d8d16caf0e5b572b9239c1de649e5988fb4.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/0eff18340ef4e0bd101e0d1fd8067a55/-/horizon-files-prod/ed/picture/qm5p949q/448b007c5d221a5aab76b34d56d64ce0646d86d4.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/dc59fc4c4c2cea236d9b11c15c779691/-/horizon-files-prod/ed/picture/qm5p949q/3c6969fd9bac214f5adc156b166f2097231595cd.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/67a6bc7bd6596b5ffbf01d5646d2792d/-/horizon-files-prod/ed/picture/qm5p949q/c97578f8e75b771e1280c77a31a1289a8ed3d13b.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/fc3a5028a960a1b0a18f9dd0c6878d5e/-/horizon-files-prod/ed/picture/qm5p949q/c4d0f340d6e35ac76f2291fe7e0bdbc9ffd9f5c4.jpg']"
450,Neuf,Samsung,Plateau,Dakar,445000 ,"Promo!Découvrez nos Samsung Z fold 3 256GB
5G Ram 12GB tout neuf dans sa boîtefournis avec facture et garantie.Optez pour une livraison à domicile ou un retrait en magasin.La qualité, plus qu'une promesse, c'est notre engagement!","['https://i.roamcdn.net/hz/ed/listing-thumb-543w/972b782bb196cd791c74b803bf7e718f/-/horizon-files-prod/ed/picture/qm5p94nq/9c3489c7113267aabcf9b6eaec8b40ddb5553227.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/c5dac1634b47374e4f8cdb15dd6dd854/-/horizon-files-prod/ed/picture/qm5p94nq/8c3eb7aa647907ac27b08693ad068cd74a3fc930.jpg', 'https://i.roamcdn.net/hz/ed/listing-gallery-thumb-100w/753f529142527bd4e978a8f914e29fb7/-/horizon-files-prod/ed/picture/qm5p94nq/9c3489c7113267aabcf9b6eaec8b40ddb5553227.jpg', 'https://i.roamcdn.net/hz/ed/listing-gallery-thumb-100w/0c9361d64f7de486aaf84bfb05de3fcf/-/horizon-files-prod/ed/picture/qm5p94nq/8c3eb7aa647907ac27b08693ad068cd74a3fc930.jpg', nan]"
451,Venant,iPhone,Colobane,Dakar,95000 ,"Iphone 7 plus 128 go vennant
Original avec chargeur
Tres bonne etat garantie vendu avec la facture et possibilité de livraison a un prix imbattable","['https://i.roamcdn.net/hz/ed/listing-thumb-543w/2e7174426f60faba422c136201632dd1/-/horizon-files-prod/ed/picture/qgq98jk8/a56cf55cb60b6797676a13221e3ea6f82afc9e87.jpg', nan, nan, nan, nan]"
452,Venant,iPad,Sicap Liberté,Dakar,75000 ,Bonjour je vend un iPad mini 4 32 go 16 go avéc sim avec chargeur à bon prix,"['https://i.roamcdn.net/hz/ed/listing-thumb-543w/7f1ef31715d6f868ec60d7415a22d9eb/-/horizon-files-prod/ed/picture/qwe258n4/510d5701526aacf83af4536b0c017ade33016c3a.jpg', nan, nan, nan, nan]"
453,Venant,iPhone,Sicap Liberté,Dakar,360000 ,Bonjour je vend un iPhone 14 simple 128 go authentique disponible à bon prix,"['https://i.roamcdn.net/hz/ed/listing-thumb-543w/f7cf5cc6cb52b10c010f075d68a7f3a7/-/horizon-files-prod/ed/picture/qkrgvq5n/af37d4d1fde7935068b5d3d1a4a9aa92831e45ac.jpg', nan, nan, nan, nan]"
454,Venant,Samsung,Plateau,Dakar,415000 ,Je vends un téléphone Samsung Galaxy S23+ authentique certifié 256 Go RAM-8 Go 1sim et esim venant USA état neuf agréable utilisé avec qualité très propre et neuf prix fixe et non négociable garantie avec facture merci de me contacter. Livraison possible,"['https://i.roamcdn.net/hz/ed/listing-thumb-543w/0c1b593209487c255359cbc108b5700b/-/horizon-files-prod/ed/picture/qpd670w0/ce1fcd2b33f4b140337dca848517f108006ecea3.jpg', nan, nan, nan, nan]"
455,Venant,Samsung,Plateau,Dakar,480000 ,Samsung galaxy Fold 4 256giga en très bon état excellent état neuf vrak sans la boîte venant usa 🇺🇸 Avec garantie 1an vous pouvez également échanger vos téléphones aussi iwbep.com,"['https://i.roamcdn.net/hz/ed/listing-thumb-543w/45dc498066d966819d53170261e068ed/-/horizon-files-prod/ed/picture/q6xk2064/72b2c7cd416d49e7726ff963b962fa38bfd07b2e.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/1c453917451c534d46b011ce5ae51749/-/horizon-files-prod/ed/picture/q6xk2064/3dbc7904efae223c28b93752bf2478f11b867e2a.jpg', 'https://i.roamcdn.net/hz/ed/listing-gallery-thumb-100w/ce909cc879a2489699d12b63be433991/-/horizon-files-prod/ed/picture/q6xk2064/72b2c7cd416d49e7726ff963b962fa38bfd07b2e.jpg', 'https://i.roamcdn.net/hz/ed/listing-gallery-thumb-100w/8b3e8b42e7f76d36cb6b16d3b828431a/-/horizon-files-prod/ed/picture/q6xk2064/3dbc7904efae223c28b93752bf2478f11b867e2a.jpg', nan]"
456,Venant,Huawei,Hlm,Dakar,67500 ,"Huawei Y9s Mémoire 128 Go Ram 6 Go Ecran 6.59 pouces 4G Caméra arrière 48 MP
BATTERY 4000 mAh","['https://i.roamcdn.net/hz/ed/listing-thumb-543w/3f7622c29ec0320b5762d975f84098cc/-/horizon-files-prod/ed/picture/qenqj2vk/b8f8c44e0da0e1c86001bf3f2bb141bb340a89ea.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/fb1162a0bfbb338ca3bfd68fe14d6165/-/horizon-files-prod/ed/picture/qenqj2vk/af5be8a1224c91980715ac938de722455a85c8dd.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/6a744d2572d32110886c73cea254c236/-/horizon-files-prod/ed/picture/qenqj2vk/fa4069745cdedc511fe3c76b58934182fb1e75db.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/dd2e69218a84ed6625d716abfd796a3e/-/horizon-files-prod/ed/picture/qenqj2vk/5e4c25dd5a2230eb40afed19c6b39fdfe1ddb1f4.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/16049c1fe4a461cd1907205ef15780be/-/horizon-files-prod/ed/picture/qenqj2vk/bc12c7307a59adf8ce7bd77293ec490c0edb19bb.jpg']"
